ram_type_ddr4,ram_type_ddr5,brand_acer,brand_asus,brand_hp,brand_msi,brand_lenovo,brand_dell,brand_lg,brand_gigabyte,brand_apple,brand_microsoft,ram_amount,storage_amount,screen_size,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,width,depth,height,warranty,multithread_rating,no_gpu,avg_g3d_mark,screen_area,price
0,1,0,0,0,0,0,0,1,0,0,0,16.0,256.0,14.0,60.0,350.0,72.0,3.4486133768352367,0.999,31.2,21.39,1.68,12.0,18801,1,2684.0,2304000,23890000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,1024.0,15.6,144.0,333.93700787401576,53.5,3.0,2.25,35.9,25.9,2.49,24.0,24801,0,19587.0,2073600,36990000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,256.0,15.6,60.0,333.93700787401576,41.0,3.0,1.79,36.1,24.09,1.81,12.0,10151,1,2684.0,2073600,19990000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,14.2,120.0,333.93700787401576,72.4,3.4486133768352367,1.55,31.26,22.12,1.55,12.0,24380,1,2684.0,5939136,39990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,42.0,3.0,1.8,36.03,23.25,1.79,24.0,9201,1,2684.0,2073600,11790000
1,0,1,0,0,0,0,0,0,0,0,0,8.0,512.0,15.6,144.0,333.93700787401576,57.5,4.0,2.5,36.04,27.11,2.59,12.0,21059,0,9454.0,2073600,17490000
0,0,0,0,0,0,0,0,0,0,1,0,24.0,512.0,14.2,120.0,333.93700787401576,72.4,3.4486133768352367,1.6,31.26,22.12,1.55,12.0,33165,1,2684.0,5939136,49990000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,90.0,600.0,50.0,3.0,1.6,31.71,22.2,1.99,24.0,26112,1,2684.0,5184000,17990000
1,0,0,0,0,1,0,0,0,0,0,0,16.0,512.0,14.0,60.0,300.0,39.3,3.0,1.4,32.0,22.3,1.95,24.0,14790,1,2684.0,2073600,16490000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,47.0,3.4486133768352367,1.37,32.43,21.38,1.79,24.0,16980,1,2684.0,2073600,13890000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,14.0,60.0,333.93700787401576,39.3,3.0,1.4,32.0,22.3,1.95,24.0,18541,1,2684.0,2073600,10190000
0,1,0,0,0,0,1,0,0,0,0,0,12.0,512.0,15.6,144.0,300.0,60.0,3.0,2.38,35.99,25.87,2.39,24.0,18688,0,7690.0,2073600,18990000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,15.6,144.0,250.0,56.0,4.0,2.2,35.4,25.1,2.49,24.0,21059,0,9454.0,2073600,18990000
1,0,1,0,0,0,0,0,0,0,0,0,8.0,512.0,15.6,60.0,333.93700787401576,50.0,3.4486133768352367,1.7,36.1,23.7,1.79,12.0,18362,0,7690.0,2073600,15490000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,90.0,600.0,50.0,3.0,1.6,31.71,22.2,1.99,24.0,22638,1,2684.0,5184000,17390000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,42.0,3.0,1.7,35.97,23.25,1.79,24.0,13569,1,2684.0,2073600,15890000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,15.3,120.0,500.0,70.0,3.0,1.53,34.38,23.54,1.39,24.0,19981,1,2684.0,5184000,42990000
1,0,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,50.0,3.0,2.1,36.23,23.74,1.99,12.0,22509,0,7690.0,2073600,17490000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,42.0,3.0,1.7,35.97,23.25,1.79,24.0,14695,1,2684.0,2073600,15390000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.6,109.85918854415274,333.93700787401576,52.6,3.4486133768352367,1.24,30.41,21.5,1.13,12.0,15577,1,2684.0,4259840,25190000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,14.0,60.0,333.93700787401576,42.0,3.0,1.4,32.49,21.39,1.79,24.0,10834,1,2684.0,2073600,9990000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,16.0,144.0,300.0,50.0,3.0,1.8,35.86,24.91,1.89,24.0,21059,0,7690.0,2304000,17190000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,250.0,42.0,3.0,1.4,32.49,21.39,1.79,24.0,13569,1,2684.0,2073600,15590000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,120.0,600.0,75.0,4.0,1.2,31.24,22.01,1.49,24.0,22144,1,2684.0,5184000,26390000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.6,109.85918854415274,333.93700787401576,52.6,3.4486133768352367,1.27,30.41,21.5,1.13,12.0,15577,1,2684.0,4259840,28790000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,250.0,42.0,3.0,1.3,32.45,21.39,1.79,24.0,9201,1,2684.0,2073600,11790000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,15.6,60.0,250.0,42.0,3.0,1.7,35.97,23.25,1.79,24.0,10834,1,2684.0,2073600,9990000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,1024.0,14.0,144.0,333.93700787401576,90.0,4.0,1.7,31.34,24.65,1.9,24.0,25166,0,9454.0,2304000,26990000
1,0,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,57.5,4.0,2.5,36.04,27.11,2.59,12.0,26112,0,9454.0,2073600,22990000
0,1,0,0,0,0,1,0,0,0,0,0,24.0,512.0,15.6,144.0,300.0,60.0,3.4486133768352367,2.32,35.88,26.14,2.46,24.0,31442,0,17659.0,2073600,35990000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,250.0,56.0,4.0,2.2,35.4,25.1,2.49,24.0,21059,0,9454.0,2073600,20290000
1,0,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,50.0,3.0,2.1,36.23,23.74,1.99,12.0,16980,0,9454.0,2073600,18490000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,120.0,250.0,41.0,3.0,1.66,35.85,23.56,1.7,12.0,13370,1,2684.0,2073600,13290000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,13.6,109.85918854415274,500.0,52.6,3.4486133768352367,1.27,30.41,21.5,1.13,12.0,15577,1,2684.0,4259840,28790000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,250.0,48.0,3.0,2.3,35.9,25.6,2.45,24.0,23870,0,9454.0,2073600,19990000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,41.0,3.0,1.7,36.02,23.4,1.79,12.0,17033,1,2684.0,2073600,14990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,1024.0,14.0,109.85918854415274,300.0,47.0,3.4486133768352367,1.37,32.43,21.38,1.79,24.0,16980,1,2684.0,2073600,15190000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,15.6,60.0,333.93700787401576,42.0,3.0,1.7,35.97,23.25,1.79,24.0,12148,1,2684.0,2073600,10690000
1,0,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,47.0,3.4486133768352367,1.43,31.3,21.93,1.8,24.0,18362,1,2684.0,2304000,19990000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,60.0,250.0,41.0,3.0,1.9,35.85,23.56,1.9,12.0,10834,1,2684.0,2073600,9690000
1,0,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,60.0,333.93700787401576,39.3,3.0,1.75,35.9,24.1,1.99,24.0,18541,1,2684.0,2073600,11690000
1,0,0,0,0,0,1,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,300.0,47.0,3.4486133768352367,1.62,35.93,23.5,1.79,24.0,15754,1,2684.0,2073600,12290000
0,0,0,0,0,0,0,0,0,0,1,0,24.0,1024.0,14.2,120.0,333.93700787401576,72.4,3.4486133768352367,1.6,31.26,22.12,1.55,12.0,38495,1,2684.0,5939136,59990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,16.0,109.85918854415274,300.0,71.0,3.4486133768352367,1.7,35.6,25.35,1.75,24.0,18362,1,2684.0,2304000,17990000
1,0,1,0,0,0,0,0,0,0,0,0,8.0,512.0,15.6,144.0,333.93700787401576,50.0,3.0,2.1,36.23,23.74,1.99,12.0,16980,0,7690.0,2073600,15690000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,60.0,333.93700787401576,41.0,3.0,1.66,35.85,23.56,1.7,12.0,13370,1,2684.0,2073600,13790000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,15.6,144.0,300.0,60.0,3.4486133768352367,2.38,35.99,25.87,2.39,24.0,18688,0,14433.0,2073600,25990000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,120.0,600.0,50.0,3.0,1.7,35.68,22.76,1.99,24.0,22638,1,2684.0,4665600,17690000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,250.0,42.0,3.0,1.49,32.69,21.45,1.99,24.0,13370,1,2684.0,2073600,12990000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,333.93700787401576,50.0,3.4486133768352367,1.6,31.82,22.55,1.8,12.0,14695,1,2684.0,2304000,14990000
1,0,1,0,0,0,0,0,0,0,0,0,8.0,512.0,15.6,60.0,333.93700787401576,40.0,3.0,1.7,36.29,24.13,1.99,12.0,10834,1,2684.0,2073600,9490000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,250.0,50.0,3.4486133768352367,1.6,31.82,22.55,1.8,12.0,14790,1,2684.0,2304000,16990000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,16.0,144.0,300.0,70.0,3.0,1.8,35.86,24.91,1.89,24.0,21059,0,14433.0,2304000,22990000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,165.0,300.0,57.5,4.0,2.5,36.04,27.11,2.59,12.0,21059,0,13347.0,2073600,20490000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,16.0,240.0,333.93700787401576,90.0,4.0,2.5,35.4,26.4,3.04,24.0,31442,0,14433.0,4096000,35490000
0,1,0,1,0,0,0,0,0,0,0,0,8.0,512.0,15.6,144.0,250.0,48.0,3.0,2.3,35.9,25.6,2.45,24.0,18379,0,9454.0,2073600,17490000
0,1,0,0,0,0,1,0,0,0,0,0,24.0,512.0,15.6,144.0,300.0,60.0,3.4486133768352367,2.38,35.99,25.87,2.39,24.0,11781,0,9454.0,2073600,21690000
0,1,0,1,0,0,0,0,0,0,0,0,32.0,1024.0,14.0,120.0,600.0,75.0,4.0,1.2,31.24,22.01,1.49,24.0,25166,1,2684.0,5184000,31490000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,120.0,600.0,50.0,3.0,1.7,35.68,22.76,1.99,24.0,27032,1,2684.0,4665600,19890000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,16.0,165.0,430.0,99.9,3.4486133768352367,2.24,35.77,26.25,1.98,24.0,45553,0,19587.0,6400000,66990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,16.0,120.0,600.0,75.0,4.0,1.5,35.36,24.69,1.39,24.0,25166,1,2684.0,6400000,26490000
0,1,0,0,0,0,1,0,0,0,0,0,24.0,512.0,15.6,144.0,300.0,60.0,3.4486133768352367,2.38,35.99,25.87,2.39,24.0,31442,0,17659.0,2073600,32990000
0,0,0,0,0,0,0,0,0,0,1,0,48.0,1024.0,16.2,120.0,333.93700787401576,100.0,3.4486133768352367,2.15,35.57,24.81,1.68,12.0,43385,1,2684.0,7720704,102490000
0,1,0,0,0,0,1,0,0,0,0,0,12.0,512.0,15.6,144.0,333.93700787401576,60.0,3.4486133768352367,2.38,35.99,25.87,2.39,24.0,23870,0,14433.0,2073600,25490000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,16.0,15.6,109.85918854415274,333.93700787401576,41.0,3.4486133768352367,1.59,35.98,23.6,1.56,12.0,13409,1,2684.0,2073600,16790000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,180.0,300.0,57.0,4.0,2.1,36.23,23.99,2.35,12.0,18379,0,7690.0,2073600,19490000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,512.0,15.3,109.85918854415274,300.0,57.0,3.4486133768352367,1.79,34.35,23.82,1.74,24.0,16540,1,2684.0,2304000,19490000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,1024.0,15.6,144.0,333.93700787401576,53.5,3.0,2.25,35.9,25.9,2.49,24.0,24801,0,17659.0,2073600,27490000
0,0,0,0,0,0,0,0,0,0,1,0,36.0,1024.0,14.2,120.0,333.93700787401576,72.4,3.4486133768352367,1.62,31.26,22.12,1.55,12.0,38679,1,2684.0,5939136,79990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,333.93700787401576,41.0,3.0,1.685,35.85,23.49,1.75,12.0,13370,1,2684.0,2073600,16490000
1,0,0,0,0,0,1,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,300.0,47.0,3.4486133768352367,1.62,35.93,23.5,1.79,24.0,18541,1,2684.0,2073600,14490000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,144.0,333.93700787401576,52.4,3.0,1.86,35.9,25.4,2.17,24.0,16980,0,7690.0,2073600,14990000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,512.0,14.0,60.0,400.0,65.0,3.4486133768352367,1.39,31.2,22.1,1.49,24.0,25166,1,2684.0,2304000,30490000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,250.0,90.0,4.0,2.2,35.4,25.1,2.49,24.0,23870,0,14433.0,2073600,24490000
1,0,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,45.0,3.4486133768352367,1.38,31.35,22.4,1.69,24.0,18541,1,2684.0,2304000,18490000
0,1,0,0,0,0,1,0,0,0,0,0,24.0,512.0,15.6,144.0,300.0,60.0,3.4486133768352367,2.38,35.99,25.87,2.39,24.0,23870,0,17659.0,2073600,29290000
0,1,0,0,0,0,1,0,0,0,0,0,12.0,512.0,15.6,144.0,300.0,60.0,3.4486133768352367,2.38,35.99,25.87,2.39,24.0,18688,0,14433.0,2073600,24990000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,600.0,50.0,3.0,1.7,35.68,22.76,1.99,24.0,22638,1,2684.0,2073600,17390000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,45.0,3.4486133768352367,1.38,31.35,22.4,1.69,24.0,14790,1,2684.0,2304000,20490000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,47.0,3.4486133768352367,1.37,32.43,21.38,1.79,24.0,24801,1,2684.0,2073600,17990000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,1024.0,14.2,120.0,333.93700787401576,72.4,3.4486133768352367,1.55,31.26,22.12,1.55,12.0,24380,1,2684.0,5939136,44990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,144.0,400.0,63.0,3.0,1.27,31.2,22.32,1.64,24.0,19151,1,2684.0,4096000,27990000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,90.0,600.0,50.0,3.0,1.6,31.71,22.2,1.99,24.0,22638,1,2684.0,5184000,16790000
0,0,0,0,0,0,0,0,0,0,1,0,18.0,1024.0,14.2,120.0,333.93700787401576,72.4,3.4486133768352367,1.55,31.26,22.12,1.55,12.0,25656,1,2684.0,5939136,52990000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,300.0,58.0,3.0,1.27,31.44,22.19,1.75,12.0,17469,1,2684.0,2304000,17990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,1024.0,15.6,144.0,250.0,90.0,4.0,2.2,35.4,25.1,2.49,24.0,24801,0,17659.0,2073600,29990000
0,1,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,120.0,400.0,59.0,3.0,1.39,31.33,21.89,1.69,12.0,17469,1,2684.0,5184000,26990000
0,1,0,1,0,0,0,0,0,0,0,0,8.0,512.0,16.0,165.0,250.0,90.0,4.0,2.5,35.4,26.4,3.04,24.0,25543,0,14433.0,2304000,29490000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,1024.0,15.6,120.0,333.93700787401576,54.0,4.0,1.716,35.85,23.56,1.9,12.0,14790,1,2684.0,2073600,22490000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,16.0,240.0,500.0,90.0,4.0,2.0,35.5,24.3,1.4,24.0,24801,0,14433.0,4096000,38990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,60.0,333.93700787401576,42.0,3.0,1.81,35.9,23.97,1.81,12.0,13370,1,2684.0,2073600,15990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,60.0,400.0,57.0,3.4486133768352367,1.46,31.2,22.1,1.69,24.0,22144,1,2684.0,2304000,21990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,120.0,400.0,75.0,4.0,1.3,31.05,22.19,1.59,24.0,22144,1,2684.0,5184000,23990000
1,0,0,0,0,0,1,0,0,0,0,0,8.0,512.0,16.0,109.85918854415274,300.0,47.0,3.4486133768352367,1.81,35.61,24.77,1.99,24.0,18362,1,2684.0,2304000,18990000
0,1,0,0,0,0,0,0,1,0,0,0,16.0,256.0,14.0,60.0,350.0,72.0,3.4486133768352367,0.999,31.2,21.39,1.68,12.0,18801,1,2684.0,2304000,18990000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,250.0,41.0,3.0,1.59,35.98,23.6,1.86,12.0,13409,1,2684.0,2073600,16190000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,16.0,240.0,333.93700787401576,80.0,3.4486133768352367,2.5,36.34,26.18,2.69,24.0,45553,0,17659.0,4096000,47990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,120.0,400.0,75.0,4.0,1.3,31.05,22.19,1.59,24.0,25166,1,2684.0,5184000,26490000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,256.0,15.6,60.0,250.0,42.0,3.0,1.69,36.16,23.3,1.99,24.0,12148,1,2684.0,2073600,9990000
1,0,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,47.0,3.4486133768352367,1.43,31.3,21.93,1.8,24.0,14695,1,2684.0,2304000,19790000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,256.0,15.6,60.0,250.0,42.0,3.0,1.69,36.16,23.3,1.99,24.0,10834,1,2684.0,2073600,9490000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,16.0,240.0,333.93700787401576,80.0,3.4486133768352367,2.5,36.34,26.18,2.69,24.0,45553,0,19587.0,4096000,54990000
0,0,0,0,0,0,0,0,0,0,1,0,24.0,512.0,16.2,120.0,333.93700787401576,100.0,3.4486133768352367,2.14,35.57,24.81,1.68,12.0,38495,1,2684.0,7720704,64990000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,144.0,333.93700787401576,52.4,3.0,1.86,35.9,25.4,2.17,24.0,24801,0,9454.0,2073600,19490000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,250.0,90.0,4.0,2.2,35.4,25.1,2.49,24.0,23870,0,17659.0,2073600,25990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,250.0,41.0,3.0,1.62,35.85,23.56,1.9,12.0,13409,1,2684.0,2304000,18490000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,120.0,500.0,75.0,4.0,1.65,31.35,21.79,1.99,24.0,25166,1,2684.0,5184000,45990000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,16.0,60.0,300.0,42.0,3.0,1.88,35.87,24.95,1.99,24.0,18541,1,2684.0,2304000,14690000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,50.0,3.0,1.5,31.32,22.76,1.89,24.0,28651,1,2684.0,2304000,22890000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,14.0,60.0,250.0,42.0,3.0,1.46,32.69,21.45,1.99,24.0,14790,1,2684.0,2073600,15990000
1,0,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,144.0,250.0,120.0,3.0,1.86,35.9,25.4,2.17,12.0,16980,0,9454.0,2073600,16490000
0,1,0,1,0,0,0,0,0,0,0,0,8.0,512.0,15.6,144.0,250.0,90.0,4.0,2.2,35.4,25.1,2.49,24.0,24801,0,14433.0,2073600,25290000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,600.0,50.0,3.0,1.6,35.97,23.25,1.79,24.0,18541,1,2684.0,2073600,15990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,60.0,3.4486133768352367,1.38,31.35,22.4,1.69,24.0,18362,1,2684.0,2304000,17990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,250.0,90.0,4.0,2.2,35.4,25.1,2.49,24.0,24801,0,19587.0,2073600,36990000
0,1,0,1,0,0,0,0,0,0,0,0,32.0,1024.0,14.0,144.0,400.0,63.0,3.0,1.27,31.2,22.32,1.64,24.0,19981,1,2684.0,4096000,34990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,250.0,90.0,4.0,2.2,35.4,25.1,2.49,24.0,24801,0,14433.0,2073600,26990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,400.0,57.0,3.4486133768352367,1.48,31.2,22.1,1.69,24.0,25166,1,2684.0,2304000,24990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,1024.0,14.0,120.0,600.0,75.0,4.0,1.3,31.05,22.19,1.59,24.0,22144,1,2684.0,5184000,24990000
0,1,0,0,0,0,1,0,0,0,0,0,24.0,512.0,15.6,144.0,300.0,60.0,3.0,2.38,35.99,25.87,2.39,24.0,31442,0,14433.0,2073600,30490000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,1024.0,15.6,144.0,250.0,90.0,4.0,2.2,35.4,25.1,2.49,24.0,23868,0,17659.0,2073600,28990000
0,1,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,60.0,333.93700787401576,54.0,3.0,1.62,35.7,23.3,2.08,12.0,17721,1,2684.0,2073600,31490000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,16.0,165.0,350.0,80.0,3.4486133768352367,2.36,35.97,26.23,2.52,24.0,36538,0,17659.0,4096000,40990000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,144.0,250.0,53.5,3.0,1.95,35.9,25.0,2.19,24.0,16980,0,7690.0,2073600,16490000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,57.0,4.0,2.1,36.23,23.99,2.29,12.0,24801,0,14433.0,2073600,27990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,1024.0,14.0,109.85918854415274,400.0,57.0,3.4486133768352367,1.48,31.2,22.1,1.69,24.0,22144,1,2684.0,2304000,22990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,250.0,54.0,4.0,1.66,35.85,23.56,1.9,12.0,14790,1,2684.0,2073600,21390000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,53.5,3.0,2.25,35.9,25.9,2.49,24.0,23868,0,17659.0,2073600,24490000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,57.0,4.0,2.1,36.23,23.99,2.69,12.0,18362,0,14433.0,2073600,24490000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,250.0,48.0,3.0,2.3,35.9,25.6,2.45,24.0,23870,0,7690.0,2073600,18090000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,60.0,400.0,65.0,3.4486133768352367,1.35,31.2,22.1,1.49,36.0,27032,1,2684.0,2304000,24490000
1,0,0,0,0,0,1,0,0,0,0,0,8.0,512.0,13.3,109.85918854415274,300.0,56.0,3.4486133768352367,1.26,29.9,21.0,1.49,24.0,18381,1,2684.0,2304000,16490000
0,0,0,0,0,0,0,0,0,0,1,0,48.0,512.0,16.2,120.0,333.93700787401576,100.0,3.4486133768352367,2.14,35.57,24.81,1.68,12.0,38495,1,2684.0,7720704,74990000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,256.0,14.0,60.0,250.0,42.0,3.0,1.46,32.69,21.45,1.99,24.0,14695,1,2684.0,2073600,12490000
0,0,0,0,0,0,0,0,0,0,1,0,36.0,1024.0,16.2,120.0,333.93700787401576,100.0,3.4486133768352367,2.15,35.57,24.81,1.68,12.0,38679,1,2684.0,7720704,89990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,13.3,60.0,550.0,63.0,4.0,1.0,29.62,21.63,1.18,24.0,14790,1,2684.0,5184000,32990000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,14.0,60.0,333.93700787401576,39.0,3.4486133768352367,1.4,32.0,22.3,1.95,24.0,13569,1,2684.0,2073600,14490000
0,1,1,0,0,0,0,0,0,0,0,0,8.0,512.0,15.6,144.0,250.0,57.0,4.0,2.1,36.23,23.99,2.29,12.0,18362,0,14433.0,2073600,23190000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,53.5,3.0,2.25,35.9,25.9,2.49,24.0,24801,1,2684.0,2073600,24490000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,256.0,13.3,60.0,333.93700787401576,42.0,3.0,1.3,30.69,20.84,1.59,12.0,13370,1,2684.0,2073600,16990000
1,0,1,0,0,0,0,0,0,0,0,0,8.0,512.0,15.6,60.0,333.93700787401576,50.0,3.0,1.7,36.1,23.7,1.79,12.0,18362,0,7690.0,2073600,15490000
1,0,0,0,0,1,0,0,0,0,0,0,16.0,512.0,14.0,60.0,333.93700787401576,39.3,3.0,1.4,31.9,22.3,1.94,24.0,14695,1,2684.0,2073600,13490000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,16.0,60.0,300.0,58.0,3.0,1.8,35.76,24.7,1.89,12.0,13370,1,2684.0,2304000,13490000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,1024.0,16.0,240.0,500.0,90.0,4.0,2.0,35.5,24.3,2.19,24.0,28651,0,17659.0,4096000,50990000
0,0,0,0,0,0,0,0,0,0,1,0,48.0,1024.0,16.2,120.0,333.93700787401576,70.0,3.4486133768352367,1.55,31.26,22.12,1.55,12.0,41034,1,2684.0,5939136,94990000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,60.0,300.0,65.0,3.0,1.7,35.9,24.1,1.99,24.0,14695,1,2684.0,2073600,12490000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,16.0,144.0,300.0,90.0,4.0,2.2,35.5,25.2,2.68,24.0,23870,0,14732.0,2304000,23490000
